"","id","rand_survey_id","year","post","attrited","fec","livelihoods_Z","income_Z_t","assets_Z_t","durableLoan_t","resilience","cons_Z","consAtt","consKnow","susFarm","hwc","farmIncome_t","cocoaIncome_t","offFarmIncome_t","upSize_t","wetSize_t","plntSize_t","health","lab_index","inc_farm_wage_t","inc_ntfp_t","cocoaHarvest_t","totalIncome_t","consumptionExp_t","irregularExp_t","livelihoods_Z_panel","income_Z_t_panel","assets_Z_t_panel","durableLoan_t_panel","resilience_panel","cons_Z_panel","consAtt_panel","consKnow_panel","susFarm_panel","hwc_panel","farmIncome_t_panel","cocoaIncome_t_panel","offFarmIncome_t_panel","upSize_t_panel","wetSize_t_panel","plntSize_t_panel","health_panel","lab_index_panel","inc_farm_wage_t_panel","inc_ntfp_t_panel","cocoaHarvest_t_panel","totalIncome_t_panel","consumptionExp_t_panel","irregularExp_t_panel","durableLoan_t_us","resilience_us","consAtt_us","consKnow_us","susFarm_us","hwc_us","farmIncome_t_us","cocoaIncome_t_us","cocoaHarvest_t_us","offFarmIncome_t_us","upSize_t_us","wetSize_t_us","plntSize_t_us","health_us","lab_index_us","inc_farm_wage_t_us","inc_ntfp_t_us","totalIncome_t_us","consumptionExp_t_us","irregularExp_t_us"
"243",682,641,2019,1,0,0,0.370224339231105,0.482289699221861,-0.159420270121531,-0.196100856448942,0.68224903063326,1.58216602276168,0.360182565213773,NA,1.78175025479525,0.377032927501357,0.740654030548898,-0.584290159048228,-0.421274115502966,2.12152968698938,3.37898538977676,-1.80645937722111,-0.864219818339958,0.835406853113396,-0.597046812332701,-0.385711013417232,-0.525024192962945,6.4297220794858,6.99759681851724,8.46379245919766,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,18,NA,2,-2,6.21461209839819,0,0,4.78756117999381,3.68950386898891,3.68950386898891,0,2,2,0,0,6.4297220794858,6.99759681851724,8.46379245919766
"244",12,427,2014,0,0,0,0.01764463082549,-0.490976425484366,-0.000858455360356268,-0.196100856448942,0.68224903063326,-0.999503851531923,-0.723731322625807,NA,-0.417403031717768,-0.610568248267122,-1.1149120854874,-0.584290159048228,0.709130566286389,-1.64602956638948,-0.999511619950297,-0.18629279254134,2.00300947479834,-1.20446208942855,1.34390639963311,-0.385711013417232,-0.525024192962945,7.63046149743252,6.26909987069339,6.96224436101661,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,15,NA,0,-3,0,0,0,7.63046149743252,0,0,1.81844645923207,16,0,4.24869926123636,0,7.63046149743252,6.26909987069339,6.96224436101661
"245",12,427,2019,1,0,0,3.19097185576546,0.644570023524858,-0.21539780444556,6.15781990234165,NA,-2.13118577990072,-2.89155909830497,-0.271619482210294,-0.417403031717768,-0.610568248267122,1.08980819927175,-0.584290159048228,1.02856165752152,1.60102761933685,0.955330251699956,0.253835172910763,-1.06902191070698,1.17538501020372,-0.597046812332701,-0.385711013417232,-0.525024192962945,8.73391620085838,7.4933175588803,8.23483035080067,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.79812703996472,NA,9,3,0,-3,7.38398984376587,0,0,8.43381162973616,3.17978543769988,1.6472311463711,2.31243834127275,1,2.33333333333333,0,0,8.73391620085838,7.4933175588803,8.23483035080067
"246",61,427,2014,0,0,0,0.172383137869079,-0.511003323914067,0.407457657589212,-0.196100856448942,0.68224903063326,0.110129485784116,-0.723731322625807,-0.271619482210294,-0.417403031717768,1.36463410326984,-1.1149120854874,-0.584290159048228,0.910699730033877,-1.64602956638948,0.713714286745543,0.864843158430198,0.159790643495148,-0.694494853793065,1.5068003608266,-0.385711013417232,-0.525024192962945,8.13739591555303,6.23832843971495,6.4297220794858,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,15,3,0,-1,0,0,0,8.13739591555303,0,1.44363547517881,2.99822295029797,7,0.5,4.60527017099142,0,8.13739591555303,6.23832843971495,6.4297220794858
"247",61,427,2019,1,0,0,0.857264609953795,0.0555275445016618,1.51448461985903,-0.196100856448942,0.68224903063326,1.81999031872192,-0.362426693345947,3.06189234491604,1.78175025479525,-0.610568248267122,1.23291129236761,1.80324084803927,0.651040703439073,-0.171852444979805,0.713714286745543,1.09769571031806,1.18380110533025,-0.184527618157578,1.40488633270687,-0.385711013417232,-0.525024192962945,8.38480405549617,6.95463977537447,7.73193091431531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,16,4,2,-3,7.86326687193854,6.90775627898064,0,7.4843689589027,1.44363547517881,1.44363547517881,3.25957255626292,12,1,4.3821828480655,0,8.38480405549617,6.95463977537447,7.73193091431531
"248",114,427,2014,0,0,0,-0.422787444602605,-0.687418791543657,-0.892183097698178,-0.196100856448942,0.68224903063326,0.888460483187458,-0.362426693345947,-0.271619482210294,-0.417403031717768,2.35223527903831,0.304442595367613,-0.584290159048228,0.701333776131598,-0.171852444979805,0.0464532989793187,0.41362163376364,1.79820738243132,-1.20446208942855,2.69235731940666,-0.385711013417232,-0.525024192962945,7.66669041925829,5.6489866362643,5.86930489286526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,16,3,0,0,4.7536644991135,0,0,7.61085303546917,1.44363547517881,0.881373587019543,2.49177985264491,15,0,7.2004254498614,0,7.66669041925829,5.6489866362643,5.86930489286526
"249",114,427,2019,1,0,0,0.16426464970802,0.341043841292894,-0.523453675789666,-0.196100856448942,0.68224903063326,1.03728135164715,1.08279182377349,-0.271619482210294,0.682173611538741,0.377032927501357,0.642570013276702,-0.584290159048228,0.0155356793999637,0.898466543269861,1.15851901691101,0.771489089050822,-0.249813541238894,1.51536316729405,-0.597046812332701,-0.385711013417232,-0.525024192962945,6.57925314101687,6.6970357718209,8.35231860385078,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,20,3,1,-2,5.88611174741023,0,0,5.88611174741023,2.49177985264491,1.81844645923207,2.89344398588587,5,2.66666666666667,0,0,6.57925314101687,6.6970357718209,8.35231860385078
"250",169,427,2014,0,0,0,-0.420497129565669,-0.604111361068763,-0.975489796021483,-0.196100856448942,0.68224903063326,-1.96002246218118,-2.53025446902511,-0.271619482210294,-0.417403031717768,-0.610568248267122,-1.1149120854874,-0.584290159048228,0.816705958465344,-0.171852444979805,0.0464532989793187,-1.02118905647081,0.159790643495148,-0.184527618157578,1.5068003608266,-0.385711013417232,-0.525024192962945,7.9010071891666,6.17379044415146,6.19440955600993,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,10,3,0,-3,0,0,0,7.9010071891666,1.44363547517881,0.881373587019543,0.881373587019543,7,1,4.60527017099142,0,7.9010071891666,6.17379044415146,6.19440955600993
"251",169,427,2019,1,0,0,-0.265625264883154,-0.39435637985912,-0.812415899456481,-0.196100856448942,0.68224903063326,2.42715799840572,-0.362426693345947,3.06189234491604,1.78175025479525,0.377032927501357,0.841117717745126,-0.584290159048228,0.429639787483776,-0.171852444979805,0.0464532989793187,-0.18629279254134,-0.0450114488718728,1.85534132438437,2.03812678560308,-0.385711013417232,-0.525024192962945,7.45007990782788,6.85012728830678,7.2930181425426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,16,4,2,-2,6.55108237585348,0,0,6.92755886744571,1.44363547517881,0.881373587019543,1.81844645923207,6,3,5.76833076127572,0,7.45007990782788,6.85012728830678,7.2930181425426
"252",219,427,2014,0,0,0,-1.03552053536792,-0.439720081131876,-0.105064120308519,-0.196100856448942,-1.4592548710767,-0.0432211895306472,NA,NA,-0.417403031717768,0.377032927501357,1.1803053203505,-0.584290159048228,0.683211085640892,0.210888064687927,-0.999511619950297,1.16354227975875,0.774196920596212,-1.20446208942855,0.459355241565589,-0.385711013417232,-0.525024192962945,8.32117836668955,6.63068512608798,6.51323231220997,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,NA,0,-2,7.68708036620307,0,0,7.56527555036241,1.81844645923207,0,3.33347758688399,10,0,2.31243834127275,0,8.32117836668955,6.63068512608798,6.51323231220997
"253",219,427,2019,1,0,0,-0.326861353051066,0.118577875039262,-1.45851022937093,-0.196100856448942,NA,0.281292803503654,-0.362426693345947,-0.271619482210294,-0.417403031717768,1.36463410326984,0.849528977606938,1.62668456518492,-0.421274115502966,1.18918194291766,0.0464532989793187,0.41362163376364,-1.273824003074,1.17538501020372,-0.597046812332701,-0.385711013417232,-0.525024192962945,6.73340330906791,6.88551071552897,8.14612959404136,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,16,3,0,-1,6.57925314101687,6.39693243298235,0,4.78756117999381,2.77647228072372,0.881373587019543,2.49177985264491,0,2.33333333333333,0,0,6.73340330906791,6.88551071552897,8.14612959404136
"254",269,427,2014,0,0,0,-0.996799144463872,-0.890624184757657,-2.11028626429662,-0.196100856448942,0.68224903063326,-0.248389284985799,1.08279182377349,-0.271619482210294,-0.417403031717768,-0.610568248267122,-1.1149120854874,-0.584290159048228,-0.421274115502966,-0.746009582301698,-0.999511619950297,-1.80645937722111,-0.454615633605915,1.85534132438437,1.08844654569576,-0.385711013417232,-0.525024192962945,4.78756117999381,4.60527017099142,5.15908832704051,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,20,3,0,-3,0,0,0,4.78756117999381,0.881373587019543,0,0,4,3,3.68950386898891,0,4.78756117999381,4.60527017099142,5.15908832704051
"255",269,427,2019,1,0,0,-0.923350238255856,-0.71878177765653,-2.11028626429662,-0.196100856448942,0.68224903063326,1.03113103771814,-0.362426693345947,-0.271619482210294,1.78175025479525,0.377032927501357,-1.1149120854874,-0.584290159048228,-0.769249932568936,-0.171852444979805,1.15851901691101,-1.80645937722111,0.36459273586217,1.85534132438437,-0.597046812332701,-0.385711013417232,-0.525024192962945,3.91242276564126,6.17379044415146,6.68461329016427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,16,3,2,-2,0,0,0,3.91242276564126,1.44363547517881,1.81844645923207,0,8,3,0,0,3.91242276564126,6.17379044415146,6.68461329016427
"256",319,427,2014,0,0,0,0.695603375883709,0.00153643323908279,1.1679642685667,-0.196100856448942,0.68224903063326,0.430113671963347,1.08279182377349,-0.271619482210294,0.682173611538741,-0.610568248267122,1.12837712241694,1.67996348144685,-0.582462167541517,0.210888064687927,0.713714286745543,0.253835172910763,0.36459273586217,0.155450538932747,-0.597046812332701,-0.385711013417232,-0.525024192962945,7.55590536715336,6.10925252099939,7.93020633607755,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,20,3,1,-3,7.51316384318783,6.55108237585348,0,4.3821828480655,1.81844645923207,1.44363547517881,2.31243834127275,8,1.33333333333333,0,0,7.55590536715336,6.10925252099939,7.93020633607755
"257",319,427,2019,1,0,0,0.0927907595659889,-0.215426439412602,-0.0522381026958332,-0.196100856448942,NA,0.0164517592589273,0.360182565213773,-0.271619482210294,-0.417403031717768,0.377032927501357,1.16628485585427,1.62668456518492,0.129923561258699,0.898466543269861,1.74476097657517,1.22486635131831,-0.864219818339958,0.495428696023072,-0.597046812332701,-0.385711013417232,-0.525024192962945,7.84776269006146,6.67203454776454,7.52833205575788,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,18,3,0,-2,7.64012340383434,6.39693243298235,0,6.17379044415146,2.49177985264491,2.31243834127275,3.40230664548059,2,1.66666666666667,0,0,7.84776269006146,6.67203454776454,7.52833205575788
"258",365,427,2014,0,0,0,-0.693986969624146,-0.194909472754402,0.48727901887394,-0.196100856448942,-1.4592548710767,-0.154711558460611,-0.00112206406608682,-0.271619482210294,-0.417403031717768,0.377032927501357,0.467073146916832,1.24697837058312,-0.145683041947182,0.492998856086502,0.0464532989793187,0.949376954378829,0.36459273586217,-0.184527618157578,-0.597046812332701,-0.385711013417232,2.02721815831035,6.08677989216154,4.91270894709587,7.83201433797583,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,17,3,0,-2,5.29834236561059,5.29834236561059,5.29834236561059,5.48065628400101,2.0947125472611,0.881373587019543,3.09310219505083,8,1,0,0,6.08677989216154,4.91270894709587,7.83201433797583
"259",365,427,2019,1,0,0,-0.333735340531188,-0.708630812627982,-0.591632241788719,-0.196100856448942,NA,-2.13118577990072,-2.89155909830497,-0.271619482210294,-0.417403031717768,-0.610568248267122,-1.1149120854874,-0.584290159048228,-2.32492213967772,0.715330871190922,1.95759346005977,0.41362163376364,-0.659417725972936,0.835406853113396,-0.597046812332701,-0.385711013417232,-0.525024192962945,0,6.71174187503466,6.73340330906791,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,9,3,0,-3,0,0,0,0,2.31243834127275,2.49177985264491,2.49177985264491,3,2,0,0,0,6.71174187503466,6.73340330906791
"260",411,427,2014,0,0,0,1.76708507759926,1.89257644017118,1.82611003190734,-0.196100856448942,0.68224903063326,-0.735158819213142,-2.89155909830497,3.06189234491604,-0.417403031717768,-0.610568248267122,0.76141304824168,-0.584290159048228,1.62796088566984,-0.171852444979805,0.713714286745543,0.6672717517217,1.79820738243132,-0.524505775247902,-0.597046812332701,-0.385711013417232,-0.525024192962945,9.96674400437405,5.09990360600066,8.40335242521989,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,9,4,0,-3,6.2841376417833,0,0,9.94126491918823,1.44363547517881,1.44363547517881,2.77647228072372,15,0.666666666666667,0,0,9.96674400437405,5.09990360600066,8.40335242521989
"261",411,427,2019,1,0,0,1.06194719860604,0.88504875772893,1.19495393590498,-0.196100856448942,NA,-2.4735124153398,-3.61416835686469,-0.271619482210294,-0.417403031717768,-0.610568248267122,1.22828203569118,1.72611583330266,0.161750187458487,1.41562398411448,1.33329558467691,0.41362163376364,-0.0450114488718728,-0.184527618157578,-0.597046812332701,-0.385711013417232,-0.525024192962945,8.03268498138167,6.81783176848909,8.60886041324165,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,7,3,0,-3,7.84776269006146,6.68461329016427,0,6.25383250977981,2.99822295029797,1.96572047164965,2.49177985264491,6,1,0,0,8.03268498138167,6.81783176848909,8.60886041324165
"262",457,427,2014,0,0,0,-0.0268007082322129,-0.817376513318096,0.236843934005758,-0.196100856448942,0.68224903063326,0.430113671963347,1.08279182377349,-0.271619482210294,0.682173611538741,-0.610568248267122,0.588133244244336,1.24697837058312,-0.97208421660931,0.210888064687927,0.713714286745543,0.253835172910763,0.159790643495148,0.495428696023072,-0.597046812332701,-0.385711013417232,-0.525024192962945,5.7991018370705,5.22577557753576,5.94017817785625,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,20,3,1,-3,5.70379358558213,5.29834236561059,0,3.40230664548059,1.81844645923207,1.44363547517881,2.31243834127275,7,1.66666666666667,0,0,5.7991018370705,5.22577557753576,5.94017817785625
"263",457,427,2019,1,0,0,-0.125999613897619,0.393585960487211,-1.25018010531915,-0.196100856448942,NA,0.358778394698004,1.08279182377349,-0.271619482210294,-0.417403031717768,0.377032927501357,1.11640568013117,1.6028386690604,0.526087908076962,1.41562398411448,1.95759346005977,0.864843158430198,-0.864219818339958,0.835406853113396,-0.597046812332701,-0.385711013417232,-0.525024192962945,8.02617030174294,6.56807988401061,8.24012136769447,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,20,3,0,-2,7.47306941086262,6.32793997248945,0,7.17012013516508,2.99822295029797,2.49177985264491,2.99822295029797,2,2,0,0,8.02617030174294,6.56807988401061,8.24012136769447
"264",504,427,2014,0,0,0,-0.807826037394586,-0.667953514216739,0.708190653036114,-0.196100856448942,-1.4592548710767,-0.314850580653769,0.721487194493633,NA,-0.417403031717768,-0.610568248267122,0.740654030548898,-0.584290159048228,0.176756531245574,0.492998856086502,0.0464532989793187,1.22486635131831,0.774196920596212,-0.864483932338227,-0.597046812332701,-0.385711013417232,-0.525024192962945,6.94697691669035,4.47746592170409,6.58479330013643,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,19,NA,0,-3,6.21461209839819,0,0,6.29157256889596,2.0947125472611,0.881373587019543,3.40230664548059,10,0.333333333333333,0,0,6.94697691669035,4.47746592170409,6.58479330013643
"265",504,427,2019,1,0,0,0.0817583777497886,-0.604681231405022,0.280973605227157,-0.196100856448942,0.68224903063326,2.42715799840572,-0.362426693345947,3.06189234491604,1.78175025479525,0.377032927501357,0.970592901690253,-0.584290159048228,0.494261067431961,0.492998856086502,0.713714286745543,1.02660842439472,-0.659417725972936,1.17538501020372,-0.597046812332701,-0.385711013417232,-0.525024192962945,7.73193091431531,6.5072799400452,6.39024348224197,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,16,4,2,-2,6.98471717745598,0,0,7.09007753021981,2.0947125472611,1.44363547517881,3.17978543769988,3,2.33333333333333,0,0,7.73193091431531,6.5072799400452,6.39024348224197
"266",549,427,2014,0,0,0,0.498026210982926,-0.301054757939329,0.997325988213267,-0.196100856448942,0.68224903063326,-0.0833762811952678,-0.00112206406608682,-0.271619482210294,0.682173611538741,-0.610568248267122,1.31823297391585,2.20526089012009,0.205170130797665,-0.746009582301698,-0.999511619950297,-1.02118905647081,0.36459273586217,0.325439617477909,-0.597046812332701,-0.385711013417232,-0.525024192962945,8.30400003222369,5.94017817785625,7.07327043564337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,17,3,1,-3,8.14902395158278,8.07090618644405,0,6.36303107617882,0.881373587019543,0,0.881373587019543,8,1.5,0,0,8.30400003222369,5.94017817785625,7.07327043564337
"267",549,427,2019,1,0,0,0.480441758380835,-0.314113932778905,0.967314090489814,-0.196100856448942,0.68224903063326,2.49849327567107,-0.362426693345947,3.06189234491604,2.88132689805176,-0.610568248267122,1.26136910915794,1.76682512521115,0.452367288987237,-0.746009582301698,1.48637617149792,0.253835172910763,-1.06902191070698,1.85534132438437,-0.597046812332701,-0.385711013417232,-0.525024192962945,8.27893606671002,6.13556957611844,7.05617602726248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,16,4,3,-3,7.95857702606924,6.80239599788993,0,6.98471717745598,0.881373587019543,2.0947125472611,2.31243834127275,1,3,0,0,8.27893606671002,6.13556957611844,7.05617602726248
"268",590,427,2014,0,0,0,-0.545148140863522,0.51768701581866,0.0978640071434852,-0.196100856448942,-1.4592548710767,1.23078711862653,0.360182565213773,-0.271619482210294,-0.417403031717768,2.35223527903831,-1.1149120854874,-0.584290159048228,0.0574289396913687,-1.64602956638948,0.713714286745543,-1.80645937722111,-1.06902191070698,-1.20446208942855,-0.597046812332701,-0.385711013417232,-0.525024192962945,5.99147079704939,5.97635735104043,8.50512065115953,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,18,3,0,0,0,0,0,5.99147079704939,0,1.44363547517881,0,1,0,0,0,5.99147079704939,5.97635735104043,8.50512065115953
"269",590,427,2019,1,0,0,0.187594277212226,0.511081515727451,-0.591632241788719,-0.196100856448942,NA,-0.630656479734309,-1.44634058118553,NA,-0.417403031717768,0.377032927501357,1.22120072977365,-0.584290159048228,0.218650115380541,-0.171852444979805,0.713714286745543,-0.520235113939393,-1.273824003074,0.835406853113396,-0.597046812332701,-0.385711013417232,-0.525024192962945,8.03915749453149,6.5736821175807,8.33806658275192,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,13,NA,0,-2,7.82404617085625,0,0,6.39693243298235,1.44363547517881,1.44363547517881,1.44363547517881,0,2,0,0,8.03915749453149,6.5736821175807,8.33806658275192
"270",638,427,2014,0,0,0,0.648794562692077,0.642187737288856,0.366236422603433,-0.196100856448942,0.68224903063326,-0.419552602705338,0.721487194493633,-0.271619482210294,-0.417403031717768,-0.610568248267122,1.51961904158418,2.18295441577146,0.0672471891319409,0.715330871190922,2.29545052412529,0.771489089050822,-0.0450114488718728,-0.184527618157578,-0.597046812332701,-0.385711013417232,-0.525024192962945,8.88211406348823,5.03699476537355,8.17188208592608,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,19,3,0,-3,8.82350074966846,8.00636767876134,0,6.01616310848525,2.31243834127275,2.77647228072372,2.89344398588587,6,1,0,0,8.88211406348823,5.03699476537355,8.17188208592608
"271",638,427,2019,1,0,0,0.263622834500066,0.136180162729162,-0.000858455360356268,-0.196100856448942,NA,-0.774179866002428,-2.89155909830497,-0.271619482210294,1.78175025479525,-0.610568248267122,1.06867790520306,1.94338174942613,0.816705958465344,1.41562398411448,0.0464532989793187,0.949376954378829,-0.659417725972936,0.155450538932747,-0.597046812332701,-0.385711013417232,-0.525024192962945,8.3428398609608,6.77079073903137,7.86557190493336,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,9,3,2,-3,7.31322083153445,7.31322083153445,0,7.9010071891666,2.99822295029797,0.881373587019543,3.09310219505083,3,1.33333333333333,0,0,8.3428398609608,6.77079073903137,7.86557190493336
"272",683,427,2014,0,0,0,-1.31458757685118,-0.822179714544035,-0.394103965692368,-0.196100856448942,-1.4592548710767,0.937453311192955,0.721487194493633,-0.271619482210294,1.78175025479525,-0.610568248267122,0.906032892707336,1.72611583330266,-0.251328089756582,-1.64602956638948,1.15851901691101,-0.18629279254134,-0.864219818339958,0.325439617477909,-0.597046812332701,-0.385711013417232,-0.525024192962945,6.96034862925816,5.09990360600066,5.12399940835939,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,19,3,2,-3,6.7684945328245,6.68461329016427,0,5.21496529316244,0,1.81844645923207,1.81844645923207,2,1.5,0,0,6.96034862925816,5.09990360600066,5.12399940835939
"273",683,427,2019,1,0,0,-0.10503080133092,-0.237343256753432,-0.523453675789666,-0.196100856448942,NA,0.0539967911438443,-0.00112206406608682,NA,-0.417403031717768,0.377032927501357,0.895555314261246,-0.584290159048228,-0.180279519755457,0.492998856086502,0.713714286745543,0.549351585029787,-0.659417725972936,0.495428696023072,1.40488633270687,-0.385711013417232,-0.525024192962945,6.96602507710136,6.06843094656867,7.69621284595791,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,17,NA,0,-2,6.73340330906791,0,0,5.39364820686909,2.0947125472611,1.44363547517881,2.64412076105863,3,1.66666666666667,4.3821828480655,0,6.96602507710136,6.06843094656867,7.69621284595791
"274",13,135,2014,0,0,1,0.702871358148314,1.26055676127797,-0.159420270121531,-0.196100856448942,0.68224903063326,-0.127991139529339,-2.89155909830497,3.06189234491604,-0.417403031717768,0.377032927501357,-1.1149120854874,-0.584290159048228,1.6510179963406,-1.64602956638948,-0.999511619950297,0.0598497771408395,0.774196920596212,-0.184527618157578,0.459355241565589,-0.385711013417232,-0.525024192962945,9.99925217658475,6.72142715237697,7.46164072250303,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,9,4,0,-2,0,0,0,9.99925217658475,0,0,2.0947125472611,10,1,2.31243834127275,0,9.99925217658475,6.72142715237697,7.46164072250303
"275",13,135,2019,1,0,1,-0.158689798299437,-0.0695310979958716,-0.892183097698178,-0.196100856448942,0.68224903063326,1.31265067949231,-0.00112206406608682,3.06189234491604,0.682173611538741,-0.610568248267122,1.13290606498651,1.88856307661463,0.766545227126324,0.715330871190922,2.55861182659654,0.549351585029787,-0.864219818339958,-1.20446208942855,2.14006489478029,2.09629117178061,-0.525024192962945,8.35231860385078,6.22258020480801,7.55485879515586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,17,4,1,-3,7.52833205575788,7.15461596726467,0,7.77485594320668,2.31243834127275,2.99822295029797,2.64412076105863,2,0,5.99147079704939,4.09462222433053,8.35231860385078,6.22258020480801,7.55485879515586
"276",62,135,2014,0,1,1,1.87195572389247,-0.374918022289791,0.236843934005758,3.68926728766493,0.68224903063326,0.430113671963347,1.08279182377349,-0.271619482210294,0.682173611538741,-0.610568248267122,1.06060766010287,-0.584290159048228,0.908367619650961,-1.64602956638948,0.0464532989793187,-1.02118905647081,-0.659417725972936,-1.20446208942855,1.5068003608266,-0.385711013417232,-0.525024192962945,8.48879375923226,6.84161661790306,6.53669369798376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99147079704939,1,20,3,1,-3,7.28619218383322,0,0,8.13153079710943,0,0.881373587019543,0.881373587019543,3,0,4.60527017099142,0,8.48879375923226,6.84161661790306,6.53669369798376
"277",115,135,2014,0,0,1,1.91204094778953,-0.624016968592275,0.145343572318359,4.10549581825257,0.68224903063326,-0.933042555863953,-0.362426693345947,-0.271619482210294,-0.417403031717768,-0.610568248267122,0.107664985637482,-0.584290159048228,-2.32492213967772,-1.64602956638948,0.0464532989793187,-1.80645937722111,0.159790643495148,-1.20446208942855,-0.597046812332701,-0.385711013417232,-0.525024192962945,4.09462222433053,6.33150501599864,7.02997369485215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.63332016457782,1,16,3,0,-3,4.09462222433053,0,0,0,0,0.881373587019543,0,7,0,0,0,4.09462222433053,6.33150501599864,7.02997369485215
"278",115,135,2019,1,0,1,-0.157971722956749,-0.474424017073021,-0.457664841959439,-0.196100856448942,0.68224903063326,0.634147722543164,-0.00112206406608682,3.06189234491604,-0.417403031717768,-0.610568248267122,1.04807795294038,-0.584290159048228,-0.00719149183043976,1.05403038587386,-0.999511619950297,-1.80645937722111,-0.864219818339958,-0.184527618157578,-0.597046812332701,-0.385711013417232,-0.525024192962945,7.46164072250303,6.24997896907635,7.09007753021981,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,17,4,0,-3,7.24422802580704,0,0,5.82895426801699,2.64412076105863,0,0,2,1,0,0,7.46164072250303,6.24997896907635,7.09007753021981
"279",170,135,2014,0,0,1,0.203062800134439,0.49561048073186,-0.591632241788719,-0.196100856448942,0.68224903063326,1.23078711862653,0.360182565213773,-0.271619482210294,-0.417403031717768,2.35223527903831,-1.1149120854874,-0.584290159048228,0.639711632523414,-1.64602956638948,-0.999511619950297,-0.18629279254134,1.18380110533025,-1.20446208942855,-0.597046812332701,-0.385711013417232,-0.525024192962945,7.45587702161575,6.39024348224197,8.41183272514112,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,18,3,0,0,0,0,0,7.45587702161575,0,0,1.81844645923207,12,0,0,0,7.45587702161575,6.39024348224197,8.41183272514112
